source,frame,label,knee_angle,hip_angle,back_angle,torso_length_ratio,heel_angle,heel_angle_delta,valgus_ratio,left_fppa,right_fppa,max_fppa,knee_over_toes,knee_velocity_dps,hip_velocity_dps,back_velocity_dps,max_angular_velocity_dps,rapid_movement,squat_phase,back_slack,heels_off,knee_valgus_ratio,knee_valgus_fppa,knee_valgus
test/Bad Back/Bad Back (217).jpg,0,bad_back,74.546,53.267,106.647,1.1189,3.125,-164.145,1.1407,105.454,102.351,105.454,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (218).jpg,0,bad_back,75.044,53.701,105.401,1.1032,3.182,-164.088,0.8293,104.956,104.936,104.956,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (219).jpg,0,bad_back,75.356,53.272,103.709,1.1094,4.66,-162.611,1.0041,104.644,102.857,104.644,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (22).jpg,0,bad_back,97.183,68.506,107.915,1.5797,0.397,-166.873,0.9503,82.817,76.692,82.817,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (220).jpg,0,bad_back,75.069,52.256,103.031,1.0897,2.804,-164.467,1.08,104.931,104.009,104.931,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (221).jpg,0,bad_back,74.802,49.229,99.696,1.1201,7.142,-160.129,1.0025,105.198,104.582,105.198,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (222).jpg,0,bad_back,73.364,50.082,102.064,1.117,4.686,-162.585,0.8262,106.636,107.837,107.837,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (223).jpg,0,bad_back,74.756,49.791,99.092,1.1203,7.703,-159.567,1.0895,105.244,105.39,105.39,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (224).jpg,0,bad_back,72.682,49.837,100.242,1.1357,9.56,-157.71,0.992,107.318,107.197,107.318,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (225).jpg,0,bad_back,71.05,48.822,98.886,1.1302,10.074,-157.196,0.9443,108.95,106.733,108.95,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (226).jpg,0,bad_back,72.951,52.436,103.243,1.1157,4.307,-162.963,1.0812,107.049,104.253,107.049,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (227).jpg,0,bad_back,76.364,56.391,104.287,1.1149,9.147,-158.123,1.2018,103.636,102.329,103.636,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (228).jpg,0,bad_back,76.201,59.899,108.228,1.1011,6.401,-160.869,1.1135,103.799,99.624,103.799,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (229).jpg,0,bad_back,82.832,66.114,114.385,1.0853,5.205,-162.065,1.2719,97.168,91.655,97.168,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (23).jpg,0,bad_back,107.173,65.039,101.678,1.372,1.105,-166.165,0.5849,72.827,68.589,72.827,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (230).jpg,0,bad_back,82.178,70.875,119.376,1.0953,7.1,-160.171,1.2251,97.822,91.847,97.822,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (231).jpg,0,bad_back,82.82,56.583,104.442,1.0244,1.756,-165.514,0.9257,97.18,91.068,97.18,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (232).jpg,0,bad_back,81.241,55.807,104.533,1.0233,0.727,-166.543,0.8762,98.759,92.252,98.759,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (233).jpg,0,bad_back,79.66,53.362,101.821,1.0178,1.439,-165.831,0.9594,100.34,93.22,100.34,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (234).jpg,0,bad_back,76.886,52.64,102.781,1.0276,5.324,-161.946,0.5709,103.114,96.848,103.114,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (235).jpg,0,bad_back,73.553,50.41,104.193,1.0048,2.215,-165.055,0.7433,106.447,104.368,106.447,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (236).jpg,0,bad_back,72.983,48.276,101.893,1.0034,0.335,-166.936,0.8766,107.017,102.234,107.017,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (237).jpg,0,bad_back,72.692,47.571,100.561,1.0184,0.637,-166.633,0.9405,107.308,104.748,107.308,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (238).jpg,0,bad_back,71.915,46.006,100.226,1.0232,0.848,-166.423,0.7721,108.085,104.434,108.085,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (239).jpg,0,bad_back,72.725,48.895,99.09,1.0039,2.482,-164.788,0.9976,107.275,106.041,107.275,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (24).jpg,0,bad_back,101.397,59.568,98.311,1.3881,1.557,-165.713,0.6373,78.603,74.933,78.603,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (240).jpg,0,bad_back,74.243,49.985,100.854,0.9918,4.669,-162.601,0.9483,105.757,104.161,105.757,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (241).jpg,0,bad_back,75.36,50.846,101.59,0.9881,4.159,-163.111,0.8477,104.64,104.296,104.64,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (242).jpg,0,bad_back,74.584,50.607,100.947,1.0146,1.453,-165.817,0.7576,105.416,104.459,105.416,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (243).jpg,0,bad_back,75.154,53.052,104.269,1.0357,0.639,-166.631,0.8126,104.846,100.984,104.846,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (244).jpg,0,bad_back,78.004,54.834,104.675,1.0433,5.929,-161.341,0.6434,101.996,97.105,101.996,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (245).jpg,0,bad_back,81.162,58.656,106.904,1.01,3.985,-163.286,0.8463,98.838,92.08,98.838,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (246).jpg,0,bad_back,82.725,62.246,110.132,1.054,4.3,-162.97,0.855,97.275,86.832,97.275,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (247).jpg,0,bad_back,86.75,67.397,113.559,1.0458,5.97,-161.3,0.6228,93.25,88.814,93.25,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (248).jpg,0,bad_back,86.855,62.795,109.369,1.105,0.36,-166.91,0.7471,93.145,87.355,93.145,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (249).jpg,0,bad_back,82.924,61.891,110.501,1.1139,3.364,-163.906,0.7656,97.076,91.456,97.076,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (25).jpg,0,bad_back,99.458,58.408,98.277,1.381,1.084,-166.186,0.8113,80.542,73.152,80.542,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (250).jpg,0,bad_back,82.384,60.304,110.204,1.1012,0.63,-166.64,0.7167,97.616,95.254,97.616,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (251).jpg,0,bad_back,81.226,59.034,109.335,1.077,1.168,-166.102,0.7014,98.774,96.428,98.774,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (252).jpg,0,bad_back,80.656,59.321,109.909,1.0748,0.872,-166.398,0.7097,99.344,99.632,99.632,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (253).jpg,0,bad_back,76.83,56.645,109.77,1.0827,0.921,-166.349,1.1128,103.17,99.55,103.17,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (254).jpg,0,bad_back,76.295,54.345,106.499,1.0837,0.34,-166.93,0.6723,103.705,103.375,103.705,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (255).jpg,0,bad_back,76.095,53.148,106.72,1.0686,3.219,-164.051,0.7205,103.905,102.23,103.905,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (256).jpg,0,bad_back,77.233,52.151,104.508,1.0807,2.377,-164.893,0.5322,102.767,101.574,102.767,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (257).jpg,0,bad_back,76.312,54.086,105.31,1.0684,0.37,-166.9,0.6089,103.688,103.068,103.688,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (258).jpg,0,bad_back,73.668,54.835,106.63,1.0956,2.701,-164.569,0.8595,106.332,106.369,106.369,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (259).jpg,0,bad_back,74.102,55.629,107.911,1.0934,0.863,-166.407,0.9745,105.898,103.392,105.898,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (26).jpg,0,bad_back,94.531,51.652,92.276,1.425,1.339,-165.931,0.7198,85.469,81.043,85.469,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (260).jpg,0,bad_back,76.978,60.853,112.238,1.0749,3.427,-163.843,0.8857,103.022,97.508,103.022,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (261).jpg,0,bad_back,77.201,60.69,110.673,1.0966,5.305,-161.965,0.978,102.799,98.782,102.799,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (262).jpg,0,bad_back,81.815,65.532,113.812,1.0687,3.024,-164.246,1.0017,98.185,95.828,98.185,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (263).jpg,0,bad_back,84.027,71.616,119.256,1.0727,2.362,-164.908,1.0466,95.973,88.455,95.973,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (264).jpg,0,bad_back,80.405,66.93,117.52,1.1327,4.992,-162.278,1.2315,99.595,90.697,99.595,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (265).jpg,0,bad_back,77.663,62.899,115.07,1.1316,6.933,-160.337,1.0892,102.337,94.601,102.337,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (266).jpg,0,bad_back,76.27,61.781,114.192,1.1484,4.157,-163.113,0.9349,103.73,100.503,103.73,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (267).jpg,0,bad_back,74.033,58.279,111.982,1.1455,5.851,-161.419,0.8258,105.967,102.258,105.967,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (268).jpg,0,bad_back,71.731,55.718,110.831,1.1286,3.396,-163.874,1.0465,108.269,103.956,108.269,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (269).jpg,0,bad_back,70.681,54.986,109.177,1.1222,4.542,-162.728,0.9547,109.319,105.715,109.319,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (27).jpg,0,bad_back,92.671,50.549,93.468,1.3964,3.991,-163.279,0.7894,87.329,81.385,87.329,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (270).jpg,0,bad_back,70.207,52.894,109.393,1.1107,2.157,-165.113,1.4685,109.793,104.766,109.793,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (271).jpg,0,bad_back,70.59,54.558,108.58,1.1032,3.64,-163.63,1.2176,109.41,104.337,109.41,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (272).jpg,0,bad_back,68.667,52.698,108.239,1.1189,4.524,-162.746,0.8312,111.333,107.063,111.333,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (273).jpg,0,bad_back,69.627,52.155,106.852,1.109,4.144,-163.126,0.8903,110.373,106.329,110.373,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (274).jpg,0,bad_back,68.962,51.059,105.763,1.1203,4.608,-162.662,0.8636,111.038,109.284,111.038,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (275).jpg,0,bad_back,66.605,50.218,105.848,1.1366,3.296,-163.974,1.0356,113.395,110.632,113.395,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (276).jpg,0,bad_back,68.589,49.815,104.819,1.1313,5.456,-161.814,1.0902,111.411,109.335,111.411,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (277).jpg,0,bad_back,70.957,51.789,104.922,1.1346,6.386,-160.884,1.4585,109.043,106.728,109.043,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (278).jpg,0,bad_back,73.215,54.004,106.676,1.1262,5.542,-161.729,1.2469,106.785,103.408,106.785,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (279).jpg,0,bad_back,77.457,59.483,111.968,1.0924,4.567,-162.703,1.8343,102.543,94.111,102.543,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (28).jpg,0,bad_back,89.264,45.926,89.391,1.3814,3.815,-163.455,0.7634,90.736,87.681,90.736,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (280).jpg,0,bad_back,84.073,64.651,113.194,1.0895,3.434,-163.836,1.3196,95.927,90.526,95.927,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (281).jpg,0,bad_back,85.276,68.232,116.209,1.1087,6.317,-160.953,1.1208,94.724,89.567,94.724,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (282).jpg,0,bad_back,75.074,24.58,76.195,1.8764,15.178,-152.092,0.2885,104.926,105.717,105.717,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (283).jpg,0,bad_back,71.274,21.167,76.328,1.8401,18.437,-148.833,0.32,108.726,112.928,112.928,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (284).jpg,0,bad_back,74.29,23.185,76.442,1.8349,15.492,-151.779,0.3909,105.71,108.492,108.492,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (285).jpg,0,bad_back,76.407,25.69,76.771,1.8302,9.348,-157.922,0.6219,103.593,106.016,106.016,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (286).jpg,0,bad_back,70.184,25.601,81.561,1.8171,18.974,-148.296,2.0002,109.816,106.461,109.816,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (287).jpg,0,bad_back,71.18,25.321,81.135,1.8289,20.708,-146.562,1.6913,108.82,100.698,108.82,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (288).jpg,0,bad_back,79.506,27.794,79.173,1.705,17.51,-149.76,1.6993,100.494,94.321,100.494,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (29).jpg,0,bad_back,84.799,44.981,91.667,1.386,4.727,-162.543,0.6793,95.201,91.172,95.201,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (290).jpg,0,bad_back,97.122,45.177,82.438,1.706,5.558,-161.712,0.9355,82.878,84.392,84.392,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (291).jpg,0,bad_back,91.652,38.688,81.305,1.7239,3.116,-164.154,0.7202,88.348,89.844,89.844,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (292).jpg,0,bad_back,77.202,30.814,80.236,1.734,55.796,-111.474,1.0237,102.798,102.176,102.798,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (293).jpg,0,bad_back,75.368,24.748,76.766,1.7669,7.881,-159.389,1.615,104.632,103.53,104.632,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (294).jpg,0,bad_back,75.271,24.296,76.493,1.7989,10.413,-156.857,1.4335,104.729,104.884,104.884,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (295).jpg,0,bad_back,69.549,17.995,76.003,1.7037,15.552,-151.718,0.8641,110.451,114.288,114.288,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (296).jpg,0,bad_back,68.664,21.261,79.545,1.7577,17.437,-149.833,1.9446,111.336,113.127,113.127,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (297).jpg,0,bad_back,71.637,23.307,75.993,1.8348,16.426,-150.844,1.2945,108.363,108.015,108.363,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (298).jpg,0,bad_back,74.832,24.735,76.357,1.8868,16.152,-151.118,1.2435,105.168,106.933,106.933,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (299).jpg,0,bad_back,73.513,25.287,74.942,1.8708,12.553,-154.717,0.5343,106.487,107.008,107.008,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (3).jpg,0,bad_back,88.021,68.977,116.728,1.5525,1.979,-165.291,0.9037,91.979,89.696,91.979,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (30).jpg,0,bad_back,85.832,43.663,90.532,1.3726,1.712,-165.558,0.6051,94.168,94.15,94.168,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (300).jpg,0,bad_back,69.229,25.918,79.105,1.8393,19.116,-148.154,1.3167,110.771,107.558,110.771,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (301).jpg,0,bad_back,97.038,74.333,103.387,0.8945,77.198,-90.072,0.8864,82.962,2.051,82.962,0,0.0,0.0,0.0,0.0,0,bottom,1,0,0,1,1
test/Bad Back/Bad Back (302).jpg,0,bad_back,162.39,83.615,89.876,0.7931,81.042,-86.228,0.6924,17.61,22.798,22.798,0,0.0,0.0,0.0,0.0,0,top,1,0,1,1,1
test/Bad Back/Bad Back (303).jpg,0,bad_back,131.601,104.763,82.986,0.6484,134.067,-33.203,0.6584,48.399,61.36,61.36,0,0.0,0.0,0.0,0.0,0,descending,1,0,1,1,1
test/Bad Back/Bad Back (304).jpg,0,bad_back,177.913,113.194,113.834,1.0,167.367,0.0,0.9623,2.087,87.416,87.416,0,0.0,0.0,0.0,0.0,0,top,0,0,0,1,1
test/Bad Back/Bad Back (305).jpg,0,bad_back,126.762,97.169,123.748,1.6084,161.018,-6.349,0.8188,53.238,100.528,100.528,0,0.0,0.0,0.0,0.0,0,descending,0,0,0,1,1
test/Bad Back/Bad Back (306).jpg,0,bad_back,148.196,99.123,112.821,1.317,179.442,12.075,0.7387,31.804,46.246,46.246,0,0.0,0.0,0.0,0.0,0,descending,0,1,1,1,1
test/Bad Back/Bad Back (307).jpg,0,bad_back,85.62,31.413,78.747,2.4893,20.557,-146.809,1.5238,94.38,101.022,101.022,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (308).jpg,0,bad_back,82.015,28.123,78.445,2.5773,21.75,-145.617,1.0902,97.985,102.38,102.38,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (309).jpg,0,bad_back,81.811,30.299,77.444,2.7936,9.468,-157.899,0.7878,98.189,98.335,98.335,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (31).jpg,0,bad_back,81.499,40.837,90.047,2.0682,4.441,-162.925,0.702,98.501,96.072,98.501,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (310).jpg,0,bad_back,77.199,26.59,77.171,2.8283,10.249,-157.117,1.305,102.801,97.858,102.801,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (311).jpg,0,bad_back,79.434,25.928,74.74,2.8834,54.63,-112.736,1.1338,100.566,98.356,100.566,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (312).jpg,0,bad_back,72.758,25.495,76.454,2.9053,7.019,-160.348,1.5359,107.242,103.272,107.242,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (313).jpg,0,bad_back,70.995,22.574,74.321,2.9124,12.759,-154.608,1.5433,109.005,105.036,109.005,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (314).jpg,0,bad_back,72.747,24.51,73.89,2.9692,13.234,-154.133,1.2856,107.253,102.786,107.253,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (315).jpg,0,bad_back,77.966,25.794,73.222,2.8417,12.537,-154.829,1.3507,102.034,100.772,102.034,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (316).jpg,0,bad_back,70.743,23.3,75.503,2.8849,12.356,-155.01,1.0475,109.257,114.514,114.514,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (317).jpg,0,bad_back,74.022,25.532,75.195,2.8615,13.805,-153.562,2.9947,105.978,97.226,105.978,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (318).jpg,0,bad_back,70.921,27.28,78.631,2.8238,12.272,-155.094,1.8576,109.079,104.585,109.079,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (319).jpg,0,bad_back,71.703,27.447,78.628,2.8387,12.457,-154.91,2.8266,108.297,101.226,108.297,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (320).jpg,0,bad_back,92.879,67.457,98.869,1.4313,105.41,-61.957,0.9595,87.121,55.427,87.121,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (34).jpg,0,bad_back,176.858,78.246,79.892,1.0,106.045,0.0,0.349,3.142,117.962,117.962,0,0.0,0.0,0.0,0.0,0,top,0,0,1,1,1
test/Bad Back/Bad Back (35).jpg,0,bad_back,173.014,80.988,84.542,1.0,142.394,0.0,0.356,6.986,123.7,123.7,0,0.0,0.0,0.0,0.0,0,top,0,0,1,1,1
test/Bad Back/Bad Back (36).jpg,0,bad_back,175.237,87.153,84.7,1.0,132.107,0.0,0.3213,4.763,114.798,114.798,0,0.0,0.0,0.0,0.0,0,top,0,0,1,1,1
test/Bad Back/Bad Back (37).jpg,0,bad_back,174.567,80.402,77.744,1.0,17.897,0.0,0.3929,5.433,112.909,112.909,0,0.0,0.0,0.0,0.0,0,top,0,0,1,1,1
test/Bad Back/Bad Back (38).jpg,0,bad_back,88.291,47.36,92.188,1.5937,2.939,-14.959,0.768,91.709,85.027,91.709,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (39).jpg,0,bad_back,94.201,55.791,98.082,1.5752,0.888,-17.009,0.9058,85.799,79.162,85.799,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (4).jpg,0,bad_back,89.021,67.038,114.85,1.7165,1.409,-16.488,0.6479,90.979,88.119,90.979,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (40).jpg,0,bad_back,95.592,57.723,99.614,1.5437,1.055,-16.842,0.936,84.408,76.873,84.408,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (41).jpg,0,bad_back,96.398,60.261,100.569,1.6089,2.856,-15.041,0.8036,83.602,74.904,83.602,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (42).jpg,0,bad_back,103.164,65.028,103.517,1.7653,1.494,-16.404,0.9289,76.836,75.662,76.836,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (43).jpg,0,bad_back,100.83,63.919,103.055,1.7157,0.46,-17.437,0.767,79.17,75.554,79.17,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
test/Bad Back/Bad Back (44).jpg,0,bad_back,95.726,59.124,101.563,1.7453,1.112,-16.786,0.5174,84.274,86.855,86.855,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (45).jpg,0,bad_back,93.853,56.391,98.139,1.7384,0.66,-17.237,0.6259,86.147,92.437,92.437,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (46).jpg,0,bad_back,89.01,55.012,100.043,1.7119,1.35,-16.548,0.6697,90.99,96.186,96.186,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (49).jpg,0,bad_back,88.78,52.031,98.059,1.5886,1.251,-16.646,0.5659,91.22,95.49,95.49,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (5).jpg,0,bad_back,165.703,58.508,51.424,1.2363,142.396,124.498,0.5083,14.297,34.219,34.219,0,0.0,0.0,0.0,0.0,0,top,0,1,1,1,1
test/Bad Back/Bad Back (51).jpg,0,bad_back,84.815,49.457,97.715,1.5823,0.416,-17.481,0.7199,95.185,99.387,99.387,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
test/Bad Back/Bad Back (52).jpg,0,bad_back,172.499,93.577,89.419,1.0,141.773,0.0,0.5557,7.501,19.318,19.318,0,0.0,0.0,0.0,0.0,0,top,0,0,1,1,1
test/Bad Back/Bad Back (53).jpg,0,bad_back,175.928,141.786,143.764,1.0,134.411,0.0,0.3608,4.072,3.34,4.072,1,0.0,0.0,0.0,0.0,0,top,0,0,1,0,1
